video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@cc-cc-cc,2024-10-31T22:10:21Z,2024-10-31T22:10:21Z,3,You gotta what you gotta do when your husband is part of a cult.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@ghayath2011,2024-10-31T22:05:13Z,2024-10-31T22:05:13Z,0,That husband is obviously gay 🤣,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@mrsjr8260,2024-10-31T22:03:45Z,2024-10-31T22:03:45Z,0,"The only thing women should take away from this commercial is that the democrats think you’re an incompetent, unintelligent, oppressed follower that can’t think for yourself.🙄",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@matts9216,2024-10-31T22:01:22Z,2024-10-31T22:01:22Z,0,So your family doesn&#39;t care about you but celebrities and politians do right...,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@ShyGuyLoveSongs,2024-10-31T22:00:48Z,2024-10-31T22:00:48Z,0,This was awesome. Great idea.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@UnShackledinJesus,2024-10-31T21:57:23Z,2024-10-31T21:57:23Z,0,Julia Snake Roberts he&#39;s fitting of the unholy world platform of the Diddy files CD line Democrat party she&#39;s fitting she basically telling you what they&#39;re about. <br><br>They&#39;re all about being sneaky snakes getting people to cheat on each other lie to each other these people are evil man may God deliver people from these wicked people may God hold them accountable may they be destroyed their platform and their resources be destroyed for all the evil they&#39;ve done,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@Mastermind111111,2024-10-31T21:56:31Z,2024-10-31T21:56:31Z,0,SHAME. SHAME. SHAME.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@EMCF_,2024-10-31T21:45:55Z,2024-10-31T21:45:55Z,2,Came to see people outraged at a woman not doing what she&#39;s told by her uneducated husband. Was not disappointed.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@lwarrengrubb8841,2024-10-31T21:45:08Z,2024-10-31T21:45:08Z,0,Another looney Clooney trying to telo smart people what to do,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@mozlover5,2024-10-31T21:40:17Z,2024-10-31T21:40:17Z,0,ROEvember is coming and strong women will vote! 💙,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@debbiekodada5023,2024-10-31T21:39:25Z,2024-10-31T21:39:25Z,0,I will never watch another Julia Roberts movie again!! I have thrown all of the dvd&#39;s of her away!! She should never speak political.  I do not speak political within my profession. Why are you? You have made your  money from me and other past fans -  SHAME ON YOU! MAY GOD HAVE MERCY ON YOUR SOUL.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@georgeyoung8066,2024-10-31T21:38:52Z,2024-10-31T21:38:52Z,0,It&#39;s funny how all you folks assume that the husband voted for Trump. Maybe he cared enough about the rights of women in his life that he voted for Harris.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@tyburr,2024-10-31T21:34:09Z,2024-10-31T21:34:09Z,1,A lot of butt-hurt comments here. I thought you guys were the &quot;Fuck your feelings&quot; crowd. Oh -- I see. You meant &quot;Fuck everybody ELSE&#39;s feelings.&quot;,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@rodneyvoshell9296,2024-10-31T21:33:12Z,2024-10-31T21:33:12Z,0,Does she not think lying works both ways.  Is she ok with that?,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@rodneyvoshell9296,2024-10-31T21:31:52Z,2024-10-31T21:31:52Z,0,Does Julia Roberts think it’s ok for a man to lie to a woman (girlfriend) about who they are voting for because maybe he’s thinking about you know what.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@christineink5104,2024-10-31T21:31:47Z,2024-10-31T21:31:47Z,0,"Okay I&#39;m confused because doesn&#39;t Julia Roberts usually played empowered female characters in her films? This seems like a remarkably anti-feminist commercial, implying that Ms. Roberts&#39; fellow women are inherently not that bright, and lack the ability to think independently and critically. I feel like this commercial is pushing back feminism and women&#39;s empowerment by like 75+ years. In addition, this is a weird goal - &quot;hey I think you&#39;re really dumb, please vote for my candidate.&quot; Combined with being called garbage, stupid, and all the other name calling, this election is bizarre, using shaming, bullying, and gaslighting as persuasion tactics. Speaking from the standpoint of Psychology (earning a Master&#39;s degree in it this December) - that&#39;s not how persuasion works.",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@FRNESBITT,2024-10-31T21:30:25Z,2024-10-31T21:30:25Z,0,Harris claims that the Republicans are causing discord between groups of people. This implies that lying to your spouse and family is completely acceptable as long as she is the beneficiary!,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@barbarajacobs2564,2024-10-31T21:22:47Z,2024-10-31T21:22:47Z,0,"This ad is offensive. Using the slogan &quot;what happens in the booth, stays in the booth&quot; is a rip-off of &quot;what happens in Vegas, stays in Vegas.&quot; But that slogan means you can be naughty in Vegas and no one will find out. It&#39;s NOT naughty to vote differently from your husband!! Apparently JR doesn&#39;t realize that women in America can actually think for themselves. If some women are so controlled by their husbands that they can&#39;t vote how they want, I feel sorry for them. But they have much bigger problems than this election and Harris is not gonna solve those problems.",https://www.youtube.com/watch?v=FaCPck2qDhk
