video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@nalasgrandma262,2024-10-29T15:32:20Z,2024-10-29T15:32:20Z,0,"Trump is the Nazi, not his voters. They have been conned and we need to act to save us all from these tyrants.",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@AFRO-ee5pn,2024-10-29T15:04:42Z,2024-10-29T15:04:42Z,0,Amazing how trump surrounds himself with ppl who have openly said they hate him like vance and elon...o but play the video of gulliano dressed up like a lady with trump...i know he loves trump😂😂😂in a special way😂😂,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@RolandtheThompsonGunner,2024-10-29T14:15:44Z,2024-10-29T14:15:44Z,0,"Best Vice President, ever and future president.",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@khalilramos3499,2024-10-29T13:53:57Z,2024-10-29T13:54:33Z,0,How sure are you JD that you are winning? You lied continue to lie. It doesn’t mean you have followers it’s a sign of winning - still in battle ground,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@nmc5858,2024-10-29T11:20:49Z,2024-10-29T11:20:49Z,0,Democrats rely solely on the rich and famous to get elected yet claim President Trump caters to billionaires. I didn’t know people who work in barbershops and McDonald’s are billionaires. Time for a career change,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@nmc5858,2024-10-29T11:01:09Z,2024-10-29T11:01:09Z,0,Love JD!,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@aliceoke2818,2024-10-29T10:46:42Z,2024-10-29T10:46:42Z,0,JD Vance is just as disgusting as the over weight thing that’s going to try to steal the 2024 election! He shouldn’t even be running!,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@maryartistmime654,2024-10-29T09:28:47Z,2024-10-29T09:28:47Z,1,❤❤❤❤❤❤❤   GOD  BLESS YOU WONDERFUL HIGHLY APPRECIATED  &amp; HGHLY QUALIFIED VP EVER BLESSED BY GOD ALMIGHTY  🙏❤❤🙏  IN RUNNING WITH  OUR GREATEST PRESIDENT DONALD J TRUMP  &amp; AMAZING  1. LADY MELANIA TRUMP ❤  <br>FOR  WINNING TRIUMPHANTLY  05. NOVEMBER 2024   🇺🇸    GODSPEED BLESSINGS TO YOU ALL 🙏<br>❤❤ LOVE  WITH ELVIS 🇺🇸 IS  IN THE AIR MSG ❤❤<br>GOD BLESS AMERICA 🇺🇸,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@Anonymousriderzx6,2024-10-29T09:15:44Z,2024-10-29T09:15:44Z,1,I wonder if jd Vance believes jd vance.,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@axeljacobs9723,2024-10-29T04:10:23Z,2024-10-29T04:10:23Z,0,Trump ❤,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@Dakatari,2024-10-29T03:34:21Z,2024-10-29T03:34:21Z,0,"Hey, it&#39;s JD, the guy who said Trump lacks the mental capacity to be president 😂",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@chm1834,2024-10-29T03:15:40Z,2024-10-29T03:15:40Z,0,Please save our San Francisco! Send her to the border she opened!,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@Werdnasemajjamesandrew,2024-10-29T02:22:30Z,2024-10-29T02:22:30Z,0,I bought a house and it wasn’t with some bogus 25000 dollar tax payer handout.  Hell with Kamala she thinks money is free.,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@lamtuyennguyen8512,2024-10-29T01:58:54Z,2024-10-29T01:58:54Z,0,😂❤,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@davev3559,2024-10-29T00:25:55Z,2024-10-29T00:25:55Z,0,Remember Fox and Newsweek are the long roots of the Republican party. JD VAnce believes three things. 1) Women need to be controled and forced to stay in abusive relationships like his own relationship he was counseled for by his church. 2). Provide the billionaire class that supports these Republican pigs by providing folks like Criminal Musk free labor. Modern Day slavery. 3_) Mass deportation of diversity. Be aware that all the remarkes made last nite were preapproved by baby snatcher Jason Miller and Trump himself to expand on his view that America and Americans are a garbage can.,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@gloriav1236,2024-10-29T00:03:06Z,2024-10-29T00:03:06Z,0,Love Jd love Trump!,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@dam8087,2024-10-28T23:55:31Z,2024-10-28T23:55:31Z,0,"What an awful, weird and deeply unAmerican lowlife",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@MK-mk2sp,2024-10-28T23:37:33Z,2024-10-28T23:37:33Z,1,It was awesome when Trump was in power! Covid was rampant! Obamacare was about to be cancelled if it wasn&#39;t for McCain. The Congress and Senate was lost to the Democrats and the taxes climbed up because they went down for the rich. Great Record! Keep it up!,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@nodeal867,2024-10-28T23:16:29Z,2024-10-28T23:16:29Z,0,That vance…nooo doesn’t deserve to be capitalized…is just a dumb hillbillie. He doesn’t even have to open his pie hole one knows just by looking at him. Straight outta the hills. Come on America surely you can do better than the ‘human garbage’ you pick for president and vp,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@leopoldo3279,2024-10-28T22:12:57Z,2024-10-28T22:12:57Z,0,Elon and JD Vance are core of the same matter 😂 Extremely talented Maga Dumbs 😂,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@arise1mz,2024-10-28T21:40:41Z,2024-10-28T21:41:02Z,0,"God bless Trump &amp; Vance and the real- Xmen team, God bless America, love from Germany",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@kennixox262,2024-10-28T21:35:59Z,2024-10-28T21:35:59Z,1,"Why no Peter Theil at the rally. He single handedly put J.D. &quot;Mascara Man&quot; Vance into the Senate. In his youth, Vance was struggling with his homosexuality and later latched onto Theil who is a homosexual.  The two &quot;tech bro&#39;s&quot; have something on each other.  Did Theil and Vance share a pool boy at one of Theil&#39;s orgies in Palm Springs?",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@IspeakNO,2024-10-28T21:34:51Z,2024-10-28T21:34:51Z,0,This is all so sick,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@lindarand-mills9015,2024-10-28T21:25:13Z,2024-10-28T21:25:13Z,0,Entire MacDonalds Franchise has been poisoned ever since the Clown made an appearance there!!!  DO not eat at MacDonalds!!<br>      [NEWS].  “Mocking Kamala HARRIS” — it shows the low down creature he is….!!,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@lindarand-mills9015,2024-10-28T21:22:43Z,2024-10-28T21:22:43Z,0,"HE is a filthy LIAR!!!<br>Records indicate that the border in this time has been SAFER NOW, than when Donald TRUMP ( PINOCCHIO) was in Office~~!!!   LIAR",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@uncleben8012,2024-10-28T20:54:31Z,2024-10-28T20:54:31Z,1,Puerto ricans against trump and his lackey rejects! 🎉,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@syndeeseeley8994,2024-10-28T20:37:18Z,2024-10-28T20:37:18Z,0,"So many people did not know this man, but he is an AMAZING VP pick! He is so smart and intelligent and is able to handle the media, while being nice! Vote Trump/Vance 2024",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@edwardpatterson7609,2024-10-28T19:22:20Z,2024-10-28T19:22:20Z,1,jd vance took his  couch in the middle of the night to be reupholstered,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@corneliachinske3936,2024-10-28T19:20:59Z,2024-10-28T19:20:59Z,0,Best VP CHOICE.  J D VANCE,https://www.youtube.com/watch?v=5t6_jR6M2-0
